35238;9218;2850;Rue;Emile Drouillas;Rue Emile Drouillas;;Emile;;;;Drouillas;M;
35238;9475;8006;Allée;Professeur Emile Morice;Allée du Professeur Emile Morice;du;Emile;;;;Morice;M;
35238;9065;2871;Quai;Emile Zola;Quai Emile Zola;;Emile;;;;Zola;M;
35238;9972;2855;Rue;Emile Littré;Rue Emile Littré;;Emile;;;;Littré;M;
35238;9636;2860;Rue;Emile Souvestre;Rue Emile Souvestre;;Emile;;;;Souvestre;M;
35238;8781;2840;Boulevard;Emile Combes;Boulevard Emile Combes;;Emile;;;;Combes;M;
35238;10184;2859;Square;Emile Souvestre;Square Emile Souvestre;;Emile;;;;Souvestre;M;
35238;9494;2829;Rue;Emile Bernard;Rue Emile Bernard;;Emile;;;;Bernard;M;
35238;9801;R180;Promenade;Emile Masson;Promenade Emile Masson;;Emile;;;;Masson;M;
35238;8764;2835;Rue;Emile Cochet;Rue Emile Cochet;;Emile;;;;Cochet;M;
35238;8875;2830;Allée;Emile Marie Besnard;Allée Emile Marie Besnard;;Emile Marie;;;;Besnard;M;
35238;8733;2880;Boulevard;Emmanuel Mounier;Boulevard Emmanuel Mounier;;Emmanuel;;;;Mounier;M;
35238;10002;2885;Mail;Emmanuel Le Ray;Mail Emmanuel Le Ray;;Emmanuel;;;;Le Ray;M;
35238;9280;7800;Rue;Emmanuel Pongérard;Rue Emmanuel Pongérard;;Emmanuel;;;;Pongérard;M;
35238;9995;2905;Quai;Eric Tabarly;Quai Eric Tabarly;;Eric;;;;Tabarly;M;
35238;8730;2960;Rue;Ernest Renan;Rue Ernest Renan;;Ernest;;;;Renan;M;
35238;8694;2940;Rue;Ernest Hello;Rue Ernest Hello;;Ernest;;;;Hello;M;
35238;8559;2930;Rue;Ernest Chéreau;Rue Ernest Chéreau;;Ernest;;;;Chéreau;M;
35238;9179;2970;Rue;Ernest Rivière;Rue Ernest Rivière;;Ernest;;;;Rivière;M;
35238;8838;2950;Rue;Ernest Psichari;Rue Ernest Psichari;;Ernest;;;;Psichari;M;
35238;9876;2992;Square;Etienne Huard;Square Etienne Huard;;Etienne;;;;Huard;M;
35238;8846;2990;Rue;Etienne Dolet;Rue Etienne Dolet;;Etienne;;;;Dolet;M;
35238;9345;3000;Rue;Etienne Pinault;Rue Etienne Pinault;;Etienne;;;;Pinault;M;
35238;9807;2988;Square;Etienne de Fougères;Square Etienne de Fougères;;Etienne;;;de;Fougères;M;
35238;18593;R398;Allée;Etienne Marey;Allée Etienne Marey;;Etienne;;;;Marey;M;
35238;10158;2995;Square;Etienne Nicol;Square Etienne Nicol;;Etienne;;;;Nicol;M;
